name,flexability,prom_len,pugh,basal,opn_score,numTFs_bind,dependence
CYC8,2.658767126,700.0,02_STM,6.11671304327799,0.0334858433175959,14,tail_independent
YBR113W,4.180274622,,,0.6187520722627633,,0,not_checked
RAD16,3.060736659,700.0,03_TFO,3.982896207335836,-0.4626155147843818,1,tail_independent
LYS2,5.378948312,700.0,02_STM,6.693087832111558,-0.3010115225417209,1,no_call
YBR116C,11.67065501,,,0.0,,0,not_checked
TKL2,10.0542086,,04_UNB,0.0,,0,no_call
TEF2,1.969394537,700.0,07_ChExMix_extreme,12.783774155985984,-0.1511965948476623,2,tail_independent
MUD1,1.2981459,153.0,03_TFO,4.294443729048334,0.5551040909752762,0,tail_independent
CBP6,2.372488887,220.0,04_UNB,4.984848281710277,-0.6939298677595982,1,tail_independent
GRS1,1.621187658,340.0,03_TFO,9.291576370838303,0.0931102362358906,0,tail_independent
MRPL36,2.237398699,160.0,04_UNB,7.23549827098576,-1.130433295410981,1,tail_independent
TFC1,1.101254965,104.0,03_TFO,4.2581429304398615,-1.0266842861631131,1,tail_independent
YBR124W,4.056167201,,,1.2556080916875747,,0,not_checked
PTC4,2.169305583,212.0,04_UNB,4.499421454540036,0.7883219108114288,1,tail_independent
TPS1,5.723296362,343.0,02_STM,6.739387506393482,0.7370596320936951,15,tail_dependent
VMA2,2.110602626,139.0,04_UNB,8.879196464985734,-0.5281752712177514,2,tail_independent
ATG14,3.079547832,66.0,04_UNB,4.657281424640693,-1.944352809179421,2,tail_independent
OPY1,1.443506737,96.0,03_TFO,3.8587681278279113,-0.5447793848396385,0,tail_independent
SHE3,1.218842101,204.0,03_TFO,6.282293677017482,-0.6269584589146957,1,tail_independent
CCZ1,1.266457968,204.0,03_TFO,4.23365621347426,-0.6052017366289135,1,tail_independent
AGP2,5.350054986,138.0,04_UNB,6.445451094133811,-0.3994915241392016,1,tail_independent
HSL7,2.609601039,344.0,02_STM,5.752475156381385,0.2873316893418867,0,tail_independent
YBR134W,5.129199898,,,0.0,,0,not_checked
CKS1,2.830392535,344.0,02_STM,7.224613957646591,-0.243041880681023,0,tail_independent
MEC1,3.42183273,218.0,03_TFO,5.189125790473877,-1.3965266656879702,0,tail_independent
YBR137W,1.896479826,16.0,02_STM,5.443730628549067,-0.7522477297924173,0,tail_independent
YBR138C,2.473592438,280.0,03_TFO,3.7287980964483296,-0.0320624875366251,1,tail_independent
ATG42,2.883000036,280.0,03_TFO,5.604163289752721,-0.5193870729099812,1,tail_independent
IRA1,1.279090779,252.0,04_UNB,5.602791393954188,0.3521182646759815,0,tail_independent
BMT2,2.627769538,190.0,04_UNB,4.452819055074837,-0.6783858190914867,1,tail_independent
MAK5,3.449410944,190.0,04_UNB,7.070884457001978,-0.8318012977970897,1,tail_independent
SUP45,2.661556439,700.0,03_TFO,8.740199170300176,-0.6603158804551663,0,tail_independent
YBR144C,3.494274032,,,0.0,,0,not_checked
ADH5,7.326059909,700.0,03_TFO,4.531817791461103,-0.0095045480398621,1,tail_independent
MRPS9,1.676148061,279.0,03_TFO,6.1017986511059386,-1.04884813868048,0,tail_independent
RTC2,7.396303927,166.0,03_TFO,0.9117281185868984,0.4350398583563937,1,no_call
YSW1,6.767301281,453.0,03_TFO,2.118009685485648,-0.5026792151462756,0,no_call
ARA1,3.869755649,311.0,04_UNB,6.619221305194425,-0.2458672944038662,2,tail_independent
TBS1,3.241069181,393.0,02_STM,4.448432993693082,0.0637114559793907,1,tail_independent
APD1,2.708331391,393.0,02_STM,6.1482757527878045,0.9193752704371504,1,tail_independent
SPP381,2.372970326,200.0,04_UNB,0.0,-2.047493545528119,0,tail_independent
RIB7,1.51670737,65.0,04_UNB,4.742014232273463,-1.0667463895467053,0,tail_independent
RPB5,3.830623131,634.0,04_UNB,8.075670894257915,0.3144121669562931,0,tail_independent
CNS1,2.161879892,634.0,04_UNB,6.465061457316525,-0.5233051855900035,0,tail_independent
SLI15,4.188491993,164.0,04_UNB,3.7190830406445023,-0.7247612601741116,1,tail_independent
ICS2,3.590459113,700.0,02_STM,1.881661539169721,0.1618226127021245,5,not_checked
AMN1,6.070457628,700.0,02_STM,7.1140226151728765,0.353685457245664,21,tail_dependent
IFA38,1.926126969,281.0,04_UNB,8.083474243375562,-0.7696675817222998,0,tail_independent
CDC28,2.423416459,106.0,04_UNB,6.062963013745179,0.8071073857275941,0,tail_independent
CSH1,2.228386058,339.0,02_STM,5.237279751081641,1.2455127440859242,1,tail_independent
TOS1,2.875642309,495.0,02_STM,9.586554984692455,0.0668054894099787,2,tail_independent
EXO5,1.841676218,108.0,03_TFO,4.147796562476343,0.0774364339597166,1,tail_independent
ARL1,1.527758548,215.0,03_TFO,6.794481882793268,-0.697909576153501,0,tail_independent
UBS1,1.46228324,215.0,03_TFO,4.194479703260498,-0.6234901713931729,0,tail_independent
TYR1,2.109137532,112.0,04_UNB,5.3696980361156985,0.0827814493559015,0,tail_independent
POP7,2.214119144,294.0,04_UNB,5.275979515787285,-0.7847639866059026,0,tail_independent
PEX32,2.087697233,294.0,04_UNB,3.902093375283511,-0.6352284995847137,0,tail_independent
SSE2,4.14111151,164.0,02_STM,4.276780723158764,0.4236684677032736,5,tail_independent
NPL4,2.461027832,218.0,03_TFO,4.304824302223199,-0.985730227679242,1,tail_independent
SEC66,1.793908928,218.0,03_TFO,6.689016461227324,-0.2180742670400226,1,tail_independent
SMY2,3.114594268,68.0,03_TFO,5.326976732994619,0.3871863753649318,1,tail_independent
UMP1,2.82786782,199.0,03_TFO,7.436533929318658,-1.7279119089449546,0,tail_independent
YBR174C,3.384869278,48.0,,0.0,-0.0795880678446012,0,not_checked
SWD3,3.137741874,199.0,03_TFO,4.811722312180399,0.4481006346474139,0,tail_independent
ECM31,1.352648632,171.0,04_UNB,4.577441304122945,-0.4885458945223178,1,tail_independent
EHT1,3.194932193,284.0,03_TFO,6.452842391849719,0.3836574724967878,2,tail_independent
YBR178W,3.375688589,,,0.6187520722627633,,0,not_checked
FZO1,0.924456905,700.0,03_TFO,3.902685862759229,-1.2960716081586687,6,tail_independent
DTR1,10.64626946,,03_TFO,3.7524175597302727,,0,no_call
RPS6B,2.130794678,326.0,01_RP,10.746079088430069,-0.2079940110936231,3,tail_independent
SMP1,8.16158354,179.0,02_STM,1.4833635181796914,0.1710189450369323,1,no_call
YPC1,7.01857504,412.0,03_TFO,2.469425801101159,0.1846789180363437,17,no_call
YBR184W,5.681258246,203.0,03_TFO,1.0947384532259077,0.4140461206454073,0,no_call
MBA1,3.229603199,700.0,04_UNB,4.359229847123927,-1.0544272073831855,0,tail_independent
PCH2,5.557705425,,03_TFO,0.0,,0,no_call
GDT1,2.130368713,700.0,03_TFO,7.063451783323492,-0.7894395896702804,0,tail_independent
NTC20,2.553643336,300.0,02_STM,5.282235194865359,-0.3320192087413618,1,tail_independent
RPS9B,2.667556987,300.0,01_RP,11.35678196564032,-0.3781207869324383,1,tail_independent
YBR190W,3.863093159,3.0,,0.0,-0.3050410551727962,2,not_checked
RPL21A,3.400306675,675.0,01_RP,10.93364424900811,0.4329282485322139,2,tail_independent
RIM2,1.630001318,169.0,04_UNB,4.918657255737945,-0.012456016035296,0,tail_independent
MED8,1.425726109,181.0,04_UNB,4.770361088580444,-0.880201731361212,0,tail_independent
AIM4,2.244776362,181.0,04_UNB,4.706765034382862,-0.2679148799242972,0,tail_independent
MSI1,1.798265933,144.0,03_TFO,5.183803236320784,-0.2512541473866303,1,tail_independent
PGI1,2.93393912,700.0,02_STM,10.317395034011875,0.2290970166489172,3,tail_dependent
YBR197C,2.012066491,159.0,03_TFO,4.327464225364233,-1.8176705614636652,0,tail_independent
TAF5,1.196459009,209.0,03_TFO,5.74803508920773,-0.9175950661916604,0,tail_independent
KTR4,1.651195349,209.0,03_TFO,7.052447347754938,-0.9827229729143953,0,tail_independent
BEM1,2.118740942,378.0,04_UNB,4.818618714195417,-1.0666489321288015,2,tail_independent
DER1,3.01307518,691.0,04_UNB,4.489794217293036,-0.3443313416572406,0,tail_independent
MCM7,4.320314388,700.0,02_STM,5.159655632030484,1.2564752862654398,13,tail_independent
COS111,4.553527976,455.0,02_STM,1.9026858627592285,0.3714995135978034,23,no_call
LDH1,1.554751906,150.0,04_UNB,4.425248073127549,-1.2952903594631475,2,tail_independent
KTR3,1.343048435,150.0,04_UNB,7.369678658970261,-0.6993261021559611,2,tail_independent
YBR206W,1.273617677,150.0,,0.0,-0.6993261021559611,2,not_checked
FTH1,,90.0,02_STM,6.121181484215848,0.158485146013386,0,tail_independent
"DUR1,2",11.25117981,700.0,06_tRNAprox,5.796811679088726,-1.6775753558433193,2,tail_independent
YBR209W,5.230591322,,,0.0,,0,not_checked
ERV15,2.037897036,700.0,06_tRNAprox,6.466624039890877,-0.3993537703368055,0,tail_independent
AME1,0.882904726,239.0,03_TFO,5.40114916818109,-0.2055537131541207,0,tail_independent
NGR1,1.989628586,239.0,03_TFO,5.556888642351498,-0.7477132274273837,0,tail_independent
MET8,4.499906209,188.0,04_UNB,4.469724657363706,-0.7731623972672796,1,tail_independent
SDS24,2.952173767,700.0,03_TFO,4.6833359254769285,0.13924144595323,1,tail_independent
HPC2,2.009682758,129.0,04_UNB,3.925364607543252,0.4997979602484808,0,tail_independent
YBP1,1.087959274,138.0,04_UNB,3.9650731311618927,-1.1569709232359484,0,tail_independent
ATG12,1.402565025,138.0,04_UNB,4.554170071863204,-1.12234331658048,0,tail_independent
PYC2,3.376576812,446.0,02_STM,7.419522758785595,0.2038880509711482,4,tail_independent
YBR219C,3.612856888,,04_UNB,5.480535351776309,,0,not_checked
YBR220C,1.667151065,176.0,04_UNB,4.114350047416655,-0.4890874528887279,0,tail_independent
PDB1,2.371619337,151.0,04_UNB,9.096016386082397,-0.2642818929939681,1,tail_independent
PCS60,2.821767511,25.0,03_TFO,6.180696222715274,-0.6057695497520363,0,tail_independent
TDP1,3.105020334,700.0,03_TFO,2.282235194865359,-1.006774148110436,0,tail_independent
YBR224W,4.582023841,,,0.0,,0,not_checked
YBR225W,2.864205059,,03_TFO,2.483363518179692,,0,tail_independent
YBR226C,3.927588999,,,0.0,,0,not_checked
MCX1,3.013074836,109.0,04_UNB,5.500684841732004,-1.3461921310946368,0,tail_independent
SLX1,2.353140544,109.0,04_UNB,3.327464225364233,-1.0030864473354102,0,tail_independent
ROT2,1.537924513,161.0,03_TFO,5.445451094133811,-0.3180061887211778,1,tail_independent
OM14,6.615631791,236.0,02_STM,6.461853530864573,-0.3268679558404592,4,tail_independent
SWC5,2.96542052,202.0,04_UNB,4.752417559730272,-1.4134921090695265,0,tail_independent
YBR232C,5.130559676,,,0.0,,0,not_checked
PBP2,2.337384996,202.0,04_UNB,4.622767393292032,0.3287981417034666,0,tail_independent
ARC40,2.398692989,182.0,04_UNB,7.604163289752721,-0.2651600019181845,2,tail_independent
VHC1,3.037328307,182.0,04_UNB,6.0622230125914855,-1.3502735442060754,2,tail_independent
ABD1,1.172578068,188.0,03_TFO,5.788421081888629,-0.1525676566901559,0,tail_independent
PRP5,1.344637498,188.0,03_TFO,4.165311433916745,-1.396488911769552,0,tail_independent
YBR238C,5.165388429,700.0,02_STM,3.4876483634803845,0.6730191174164917,7,tail_independent
ERT1,7.578059319,308.0,04_UNB,3.315315531324902,-0.2783169761847359,0,tail_independent
THI2,4.347766336,124.0,04_UNB,1.7924219525292924,0.0734345570009251,0,no_call
YBR241C,3.058769971,427.0,04_UNB,4.0599012556810345,0.1829042277364259,0,no_call
YBR242W,3.375643527,427.0,04_UNB,5.79025112939344,-0.3027616578248828,0,tail_independent
ALG7,4.912172253,649.0,04_UNB,5.83922278824354,-1.1295636917137717,1,tail_independent
GPX2,7.450160452,649.0,03_TFO,6.536759145002452,-0.2833134577707072,1,tail_independent
ISW1,2.104783514,161.0,04_UNB,6.072610864201541,-0.7617378508512047,0,tail_independent
RRT2,2.250518205,161.0,04_UNB,6.310325856906037,-1.1083065931446932,0,tail_independent
ENP1,3.887215697,248.0,04_UNB,6.676455282903235,-1.1200654295038834,0,tail_independent
HIS7,4.256483376,237.0,04_UNB,6.956065444696495,-0.189990354458903,1,tail_independent
ARO4,5.549652776,249.0,04_UNB,8.509491504642405,-0.1734171884576048,1,tail_independent
SPO23,6.135237686,249.0,04_UNB,0.0,-1.036520413582,1,no_call
MRPS5,1.716485836,700.0,04_UNB,5.581490635215981,-0.6011069626529268,1,tail_independent
DUT1,4.372672753,199.0,04_UNB,8.177052958173302,-0.4221592584827283,0,tail_independent
SRB6,1.239186142,90.0,03_TFO,6.22863606300252,-0.4081626472509141,0,tail_independent
TRS20,2.789079775,149.0,04_UNB,4.163312437879852,-1.1491350779310192,0,tail_independent
MTC4,1.62679575,149.0,04_UNB,4.272024147010874,-0.9169551048119632,0,tail_independent
RIB5,5.709721806,700.0,03_TFO,6.3902541137882105,0.2665243011039138,0,tail_independent
POP4,1.285912381,700.0,03_TFO,5.365937198929233,-0.9999971271249866,0,tail_independent
SHG1,2.511415872,146.0,04_UNB,4.653288519622004,-0.9589341505442012,1,tail_independent
YBR259W,2.402288035,146.0,04_UNB,3.0178288932330326,-0.7777641747922983,1,tail_independent
RGD1,1.640793222,56.0,04_UNB,4.702972186206804,-0.2002641936253315,0,tail_independent
TAE1,1.76383515,49.0,04_UNB,5.676601490477664,-0.4617163364836347,0,tail_independent
MIC12,2.677617848,143.0,04_UNB,6.7795487758673385,-1.306502557638427,0,tail_independent
SHM1,1.924349161,143.0,04_UNB,7.309698741562784,-1.1375880845858166,0,tail_independent
YPT10,2.148368412,152.0,04_UNB,5.752645777991713,-1.6239019022526078,0,tail_independent
TSC10,2.324978964,152.0,04_UNB,6.504686098353931,-0.1662830497461493,0,tail_independent
SLM6,3.120452459,,,0.0,,0,not_checked
REI1,3.97947084,147.0,04_UNB,6.487239528804107,0.0345154228806956,0,tail_independent
MRPL37,3.628766083,139.0,04_UNB,6.627443589486364,-1.516304919582378,1,tail_independent
SDH8,2.433198577,126.0,04_UNB,5.881392400969188,-0.8351724408385444,1,tail_independent
BIT2,1.466546316,156.0,04_UNB,2.535058552844668,0.2027880586089274,1,no_call
EFM2,2.503833483,156.0,04_UNB,5.351809146872936,-1.9681888532677696,1,tail_independent
HSM3,1.742556009,153.0,04_UNB,4.666158632165181,-0.3002873258123228,0,tail_independent
UBX7,1.30622312,142.0,04_UNB,3.848450272564328,-0.5437504076726283,0,tail_independent
CHK1,1.388743591,142.0,04_UNB,4.693827154578631,-1.524489729100436,0,tail_independent
RIF1,2.721697772,309.0,04_UNB,4.074345654617635,-1.9999943655500347,0,tail_independent
PPS1,1.397326207,134.0,04_UNB,6.425533093129888,-0.6998672159996202,0,tail_independent
YBR277C,2.825465688,,,0.0,,0,not_checked
DPB3,1.56279565,134.0,04_UNB,5.496690619308055,-1.023128581707364,0,tail_independent
PAF1,6.790102648,233.0,03_TFO,5.659308155338791,-0.0400301203711244,0,tail_independent
SAF1,4.929773257,124.0,04_UNB,2.45284239184972,-0.4337113475629657,0,tail_independent
DUG2,2.766558195,555.0,04_UNB,5.294233964264578,-0.434035609412958,0,tail_independent
MRPL27,2.376004137,555.0,03_TFO,5.735510991919147,-0.0951118623590101,0,tail_independent
SSH1,1.500002423,333.0,03_TFO,8.530146388131449,-0.2089506094065001,1,tail_independent
YBR284W,3.404775687,333.0,03_TFO,0.1565611877149736,0.3613874678114239,1,no_call
YBR285W,5.516108095,700.0,05_NoPIC,1.1180096854856476,-1.0265861564376628,0,no_call
APE3,4.726206233,300.0,04_UNB,8.339756988120394,-0.6373584115521798,0,tail_independent
YBR287W,3.959352731,154.0,04_UNB,5.261263632666316,0.5072833184943297,1,tail_independent
APM3,1.082754726,147.0,03_TFO,6.381829350568396,-0.8182341603915715,0,tail_independent
SNF5,7.718941317,147.0,03_TFO,5.1497360218932045,-1.3733470078230845,0,tail_independent
BSD2,2.062304231,142.0,03_TFO,5.311962173266473,-0.6889077651884437,0,tail_independent
CTP1,7.67050305,700.0,03_TFO,4.742501724643077,-1.0665225056122871,1,no_call
YBR292C,2.974689371,,,2.888551969233645,,0,not_checked
VBA2,2.26043025,700.0,03_TFO,4.5997768745868965,-0.259333648799644,0,tail_independent
SUL1,13.03295489,,05_NoPIC,0.0,,0,no_call
PCA1,4.747329298,700.0,02_STM,2.90483171657188,-0.945126027201689,1,tail_independent
PHO89,10.52766488,700.0,02_STM,2.224499332016133,-0.2227773365991625,2,tail_dependent
MAL33,6.436956042,700.0,02_STM,3.1787567468446416,-0.6457097357861006,1,no_call
MAL31,4.252057247,700.0,04_UNB,1.6962648344014974,-0.1909337845312562,1,tail_independent
MAL32,5.995361821,,05_NoPIC,0.0,,0,no_call
YBR300C,4.068348884,,,0.0,,0,not_checked
PAU24,1.928262568,,04_UNB,0.7592680365566628,,0,not_checked
COS2,4.381847677,,03_TFO,5.366014553343923,,0,no_call
RER1,2.891558667,188.0,04_UNB,7.737783709499305,-0.2407740035969174,0,tail_independent
YCL002C,1.55381973,188.0,04_UNB,5.080701209192594,-1.2441858506808368,0,tail_independent
PGS1,1.921344716,99.0,04_UNB,3.339756988120395,-0.3685026958297346,0,tail_independent
LDB16,2.254407608,458.0,04_UNB,5.26156399119882,-1.2522554496016358,0,tail_independent
YCL007C,3.005382453,,,1.7415236884361298,,0,not_checked
STP22,1.723422603,137.0,04_UNB,5.689016461227324,-0.6338119930185293,1,tail_independent
ILV6,4.239451046,700.0,04_UNB,9.014250012945542,-1.0534581453379026,0,tail_independent
SGF29,7.758999308,101.0,04_UNB,3.742501724643077,-0.4270391242629694,0,tail_independent
GBP2,4.446640454,700.0,03_TFO,7.553200115909862,-1.3449312920709833,0,tail_independent
BUD3,4.283011718,391.0,03_TFO,4.377384453250448,-0.6336422897064642,1,tail_independent
DCC1,1.271455022,391.0,03_TFO,4.28793468692796,-0.4471041478481288,1,tail_independent
NFS1,2.403247178,107.0,03_TFO,5.516949392494553,-0.5925197494415189,1,tail_independent
LEU2,5.024072876,700.0,08_Hyper-variable,0.0,-inf,0,no_call
YCL019W,,,,6.436278142304017,,0,not_checked
YCL020W,,,,1.7951481297195806,,0,not_checked
YCL022C,7.263671169,,,0.0,,0,not_checked
YCL023C,5.55288737,,,0.0,,0,not_checked
KCC4,3.729792599,700.0,03_TFO,3.940680167150125,-0.5523181648062367,7,tail_independent
AGP1,6.371156807,700.0,03_TFO,5.1497360218932045,0.1439042367517373,19,tail_independent
FUS1,9.953617101,,03_TFO,5.037804892570875,,0,tail_independent
RNQ1,1.233475526,147.0,04_UNB,5.955407239582041,-0.8034384555164298,0,tail_independent
BIK1,1.919228085,147.0,04_UNB,5.741955307409227,-0.7504992920213649,0,tail_independent
HIS4,5.197151114,700.0,02_STM,8.575759022232852,0.8025923990282715,7,tail_independent
RRP7,2.307906815,226.0,03_TFO,6.924529003921249,-0.3632327107465496,0,tail_independent
STE50,2.073972207,95.0,04_UNB,4.953459412602939,-1.0784527126028172,0,tail_independent
MXR2,1.754821621,95.0,04_UNB,6.4928616706703846,-1.624532450017921,0,no_call
LSB5,2.199530138,406.0,03_TFO,6.7675493243806,-1.2139945094339728,5,tail_independent
GRX1,4.838915906,406.0,04_UNB,7.779088183693771,-0.9214523802778372,5,tail_independent
GFD2,4.792557463,243.0,02_STM,5.7007699052933045,0.0812034684325118,1,no_call
SRO9,4.047674288,243.0,02_STM,6.964149883185424,-1.3136571205140957,1,tail_independent
ATG22,4.008213025,215.0,04_UNB,3.45284239184972,0.396491080129536,1,tail_independent
GID7,2.633869536,107.0,03_TFO,4.774770486737081,0.5456992684188675,1,tail_independent
GLK1,5.772800229,414.0,02_STM,7.454649930938643,0.3247725524467268,13,tail_dependent
YCL041C,3.425697835,,,3.4101460238849115,,0,not_checked
YCL042W,6.541093707,137.0,02_STM,0.0,-1.3269880139177967,3,no_call
PDI1,2.815627688,137.0,03_TFO,8.367763395030744,-0.8727336839708411,3,tail_dependent
MGR1,1.842425911,140.0,03_TFO,5.888855620602734,0.0137518624506238,1,tail_independent
EMC1,1.443404471,700.0,03_TFO,7.242535865643854,-1.5234952323305526,0,tail_independent
YCL046W,4.261874731,,,0.7592680365566628,,0,not_checked
POF1,,114.0,03_TFO,3.950096052123511,-0.6929516615725726,0,no_call
SPS22,5.702797629,,03_TFO,0.0,,0,no_call
YCL049C,4.680359952,638.0,04_UNB,3.9112365554869553,-1.5154168844580234,1,no_call
APA1,3.347652306,700.0,02_STM,8.015755249465995,-0.4832177031531008,0,tail_independent
LRE1,1.372926019,149.0,04_UNB,4.741666813502657,-0.7403629576953508,1,tail_independent
PBN1,1.185611913,149.0,04_UNB,4.942795136816989,-1.2508785394956785,1,tail_independent
SPB1,3.771732937,700.0,03_TFO,6.925053675787683,-0.0130931465453665,0,tail_independent
KAR4,6.146670778,521.0,03_TFO,4.881661539169721,-1.0825318561036728,3,tail_independent
PEX34,2.334546798,521.0,04_UNB,5.159655632030484,-0.6503700656697093,3,tail_independent
PRD1,4.076252911,407.0,03_TFO,6.828059957140445,-0.4872861703869988,0,tail_independent
FYV5,12.71322339,,03_TFO,4.865664437906704,,0,no_call
KRR1,4.011011745,158.0,04_UNB,7.858769135592819,-1.3067916977633622,0,tail_independent
MRC1,2.733223696,151.0,04_UNB,4.763719247565798,-0.6555662819951049,0,tail_independent
VAC17,3.146023643,351.0,03_TFO,3.7327590631975,-0.0208800174267738,5,tail_independent
